round,hospital,train_loss,test_loss,micro_f1,precision,recall,macro_f1,macro_precision,macro_recall
10,cpsc_2018,0.12244901550312837,0.095167041644454,0.7968941561095219,0.8241758241758241,0.7713607594936709,0.42535761843340475,0.44473977395738445,0.43103146517246116
10,georgia,0.16386062903877566,0.1559725093465407,0.7172684844018669,0.8106607440310938,0.6431718061674009,0.5531171584256503,0.6214362799937295,0.509097642618712
10,ningbo,0.07519289395771252,0.08354885346788381,0.8452435838327954,0.9029715974388441,0.7944532717030189,0.47734589941935396,0.565480842259117,0.45434886614478515
10,ptb-xl,0.11283824593891095,0.10923050101775633,0.8340180772391126,0.8688580722479028,0.8018644335598041,0.4411524020034258,0.5306984584169591,0.4319697478868769
11,chapman_shaoxing,0.08907283120442601,0.08213682587148022,0.8597560975609756,0.9061696658097687,0.8178654292343387,0.5843082496172128,0.6424631573059265,0.5757305902187454
11,cpsc_2018,0.11563190752640366,0.08190387760599455,0.8112416107382551,0.8633928571428572,0.7650316455696202,0.40932427458153015,0.4116181437610009,0.40888530000831236
11,georgia,0.160414311523531,0.15490208869998895,0.7327810650887574,0.7918158567774936,0.6819383259911894,0.5819629982606492,0.6006256661457249,0.5690368335679279
11,ningbo,0.07387797871777302,0.08138646492734551,0.8471763349980791,0.904957321076822,0.7963310703452261,0.4764744570355417,0.5608402643176199,0.4532398129234769
11,ptb-xl,0.11138869587247023,0.1080636275160222,0.8289197141656158,0.8857348185411427,0.7789540211723811,0.4620800492954286,0.523030940032153,0.4520255772547435
12,chapman_shaoxing,0.08697671880213952,0.0809044522564795,0.8674551386623165,0.9176013805004314,0.8225058004640371,0.5891079989545559,0.6515965356960608,0.5529666049810449
12,cpsc_2018,0.11058629096796115,0.08326018363237381,0.8275862068965517,0.8713910761154856,0.7879746835443038,0.45511839993189324,0.5037424489722373,0.4456615502484815
12,georgia,0.15808271925312048,0.15525152241286722,0.7411405773292654,0.7930688096433953,0.6955947136563877,0.5826865240187428,0.6050404353917002,0.5763694680424384
12,ningbo,0.07219034662144827,0.0841730722212898,0.8378966319105844,0.8715667915106118,0.8067311859020656,0.48496061415535435,0.5006939905829543,0.5067248286729998
12,ptb-xl,0.10970199557495774,0.10567265336787746,0.8373173970783533,0.8819723727924462,0.7969663453942171,0.4870024142232499,0.5369894344438438,0.4782275055231508
13,chapman_shaoxing,0.08543710787869563,0.08588696610561367,0.8456738768718802,0.914941494149415,0.7861562258313999,0.588537635648832,0.6706862655219444,0.5506288035233596
13,cpsc_2018,0.10793496339892347,0.08835676481326421,0.8080724876441515,0.8427835051546392,0.7761075949367089,0.42428214124708225,0.45074424285721754,0.42297310077005995
13,georgia,0.15483695862120858,0.15080276077378144,0.7460578959755236,0.8009095502779181,0.698237885462555,0.5834340424679628,0.6056637113459787,0.5680392965308215
